home_ownership,annual_inc,purpose,inq_last_6mths,open_acc
"",58500,debt_consolidation,2,
n/a,52000,debt_consolidation,0,15
MORTGAGE,,,1,
MORTGAGE,124500,other,3,17
"",60000,credit_card,3,8
MORTGAGE,144000,,0,6
MORTGAGE,102000,"",2,11
OWN,50000,credit_card,2,21
MORTGAGE,88712,credit_card,0,
MORTGAGE,,home_improvement,1,9
RENT,121000,"",0,
MORTGAGE,102500, ,0,9
RENT,52000,debt_consolidation,1,5
MORTGAGE,72000,other,0,
MORTGAGE,78000,debt_consolidation,1,
MORTGAGE,150000,"",1,13
MORTGAGE,42000,,2,8
RENT,101877,debt_consolidation,0,13
MORTGAGE,111000,wedding,,12
 ,71000,debt_consolidation,0,
RENT,24996,debt_consolidation,,3
MORTGAGE,39000,,2,9
MORTGAGE,71516,other,0,7
RENT,63000,credit_card,0,
RENT,,debt_consolidation,1,
OWN,40000,,1,10
MORTGAGE,,credit_card,1,9
"",48000,n/a,0,
MORTGAGE,,credit_card,0,
MORTGAGE,87547.44,small_business,1,9
MORTGAGE,165000,debt_consolidation,1,17
RENT,43200,,0,5
 ,41504.4,moving,2,3
MORTGAGE,,credit_card,0,5
RENT,,debt_consolidation,1,10
RENT,47700,debt_consolidation,1,7
RENT,62208,debt_consolidation,3,11
RENT,81000,debt_consolidation,0,
 ,,debt_consolidation,0,5
n/a,54000,debt_consolidation,1,4
MORTGAGE,50880,other,0,9
RENT,139500,debt_consolidation,0,14
RENT,20000,major_purchase,0,3
RENT,37824, ,0,4
OWN,60000,debt_consolidation,1,
MORTGAGE,70000,other,0,10
OWN,130000,n/a,1,
"",36000,credit_card,0,5
RENT,31550.07, ,1,5
RENT,53000,n/a,2,
n/a,52000,,0,6
OWN,,debt_consolidation,3,
MORTGAGE,62000,wedding,0,10
MORTGAGE,,small_business,2,15
 ,33600, ,0,6
,59000,credit_card,1,14
RENT,,debt_consolidation,2,
MORTGAGE,108000,,1,
n/a,95000,home_improvement,3,9
n/a,,n/a,0,7
MORTGAGE,50000,debt_consolidation,0,7
RENT,39359,moving,1,10
OWN,,,0,9
,75000,n/a,0,11
OWN,66000,n/a,0,12
MORTGAGE,,home_improvement,1,
RENT,39996,debt_consolidation,0,5
RENT,,debt_consolidation,0,8
MORTGAGE,480000, ,1,17
 ,64200,debt_consolidation,0,
RENT,,wedding,0,6
"",20688,debt_consolidation,0,
RENT,86400,car,3,10
OWN,55000,other,1,15
RENT,45500,debt_consolidation,0,
RENT,22800, ,3,
OWN,,debt_consolidation,1,8
n/a,135000,home_improvement,1,10
OWN,47820,debt_consolidation,0,15
MORTGAGE,45000,other,0,6
"",122880,,0,16
RENT,,,0,
MORTGAGE,60000,other,1,15
MORTGAGE,,"",2,7
,65000,major_purchase,1,
MORTGAGE,63177,debt_consolidation,1,19
MORTGAGE,,n/a,0,12
MORTGAGE,38450,debt_consolidation,0,11
n/a,48000,home_improvement,2,
RENT,80000,debt_consolidation,0,9
RENT,12000,"",,3
MORTGAGE,135000,debt_consolidation,0,
 ,54000,debt_consolidation,3,7
MORTGAGE,,credit_card,1,10
MORTGAGE,120000,home_improvement,1,14
,,n/a,2,21
MORTGAGE,60000,wedding,0,14
 ,,debt_consolidation,0,6
MORTGAGE,63000,credit_card,1,
MORTGAGE,250000,debt_consolidation,,13
MORTGAGE,127000,debt_consolidation,1,
RENT,34800,"",0,3
 ,42000,debt_consolidation,0,
MORTGAGE,53800,n/a,1,8
MORTGAGE,120000,debt_consolidation,2,11
OWN,48000,debt_consolidation,0,8
RENT,27800,,0,9
MORTGAGE,70000,debt_consolidation,2,
RENT,39000,other,3,
MORTGAGE,,debt_consolidation,1,
RENT,24000,n/a,0,8
RENT,,major_purchase,1,8
RENT,76000,debt_consolidation,1,10
n/a,76000,,2,8
RENT,51000,other,1,13
RENT,,other,1,
 ,70000,vacation,1,3
RENT,94404,debt_consolidation,2,8
MORTGAGE,202000,home_improvement,2,10
"",60000,debt_consolidation,2,11
RENT,,car,0,9
MORTGAGE,116000,debt_consolidation,0,7
RENT,35832,other,1,17
RENT,, ,0,10
RENT,67300, ,1,9
MORTGAGE,85000,debt_consolidation,0,
RENT,62900,debt_consolidation,0,12
RENT,32000,debt_consolidation,0,12
MORTGAGE,48000,credit_card,,14
 ,,n/a,0,
RENT,45000,small_business,0,
RENT,42996,other,0,6
,,credit_card,0,7
RENT,90000,debt_consolidation,,
MORTGAGE,55000,credit_card,0,23
,101877,debt_consolidation,0,13
MORTGAGE,60000,,1,10
,52000,debt_consolidation,0,8
RENT,50004,debt_consolidation,1,8
 ,36000,other,1,6
MORTGAGE,62500,n/a,1,
RENT,,"",1,
RENT,70000,n/a,1,9
MORTGAGE,119238,debt_consolidation,,10
MORTGAGE,120000,debt_consolidation,2,
 ,,,1,11
MORTGAGE,40000,major_purchase,2,9
MORTGAGE,52302,debt_consolidation,0,14
n/a,,debt_consolidation,3,18
RENT,65000,credit_card,2,
RENT,24000,debt_consolidation,0,6
"",72000,debt_consolidation,0,9
MORTGAGE,95000,debt_consolidation,0,7
RENT,18996,n/a,0,6
MORTGAGE,130000,moving,1,8
RENT,25000,debt_consolidation,0,
MORTGAGE,65304,other,0,7
 ,70000,credit_card,1,
MORTGAGE,48000,,1,6
RENT,80400,debt_consolidation,1,8
MORTGAGE,40800,"",0,11
"",110328,other,2,11
 ,72000,debt_consolidation,2,21
RENT,66000,debt_consolidation,0,9
MORTGAGE,63000,home_improvement,0,10
RENT,54000,debt_consolidation,1,5
 ,39960,debt_consolidation,2,8
"",45000,moving,1,
MORTGAGE,,wedding,1,10
MORTGAGE,51200,renewable_energy,1,7
RENT,125000,debt_consolidation,2,
MORTGAGE,, ,0,
RENT,65500,n/a,0,7
n/a,96000,car,1,
MORTGAGE,60000,credit_card,3,9
MORTGAGE,,home_improvement,1,7
MORTGAGE,60000,debt_consolidation,1,10
 ,53000,debt_consolidation,0,9
RENT,57600,"",,
n/a,40000,credit_card,0,3
RENT,72000,other,0,
OWN,,debt_consolidation,1,9
MORTGAGE,80000,debt_consolidation,1,17
MORTGAGE,52000,n/a,0,8
RENT,90000,debt_consolidation,0,
MORTGAGE,152000,,0,7
n/a,, ,,6
MORTGAGE,80000,n/a,,
RENT,58240,debt_consolidation,0,3
MORTGAGE,,home_improvement,1,9
n/a,99000,debt_consolidation,0,5
OWN,95000,"",2,12
RENT,26748,debt_consolidation,1,6
MORTGAGE,67422,debt_consolidation,0,8
n/a,34560,debt_consolidation,1,
RENT,43200,debt_consolidation,1,6
MORTGAGE,74000,debt_consolidation,2,11
MORTGAGE,45600,"",1,
 ,90000,wedding,1,12
RENT,65000,credit_card,0,16
n/a,50606,,0,6
RENT,,car,1,7
MORTGAGE,105000,debt_consolidation,0,15
RENT,,home_improvement,1,8
MORTGAGE,85356,other,2,
 ,84000,debt_consolidation,2,
MORTGAGE,,home_improvement,3,6
MORTGAGE,54000,credit_card,1,11
RENT,65088,debt_consolidation,0,15
n/a,52000,other,2,
MORTGAGE,,n/a,,6
 ,26400,small_business,0,9
MORTGAGE,168000, ,0,9
n/a,82000,debt_consolidation,1,18
OWN,80000,debt_consolidation,2,
MORTGAGE,117000,home_improvement,0,
OWN,72000,credit_card,2,17
"",29004,debt_consolidation,1,4
RENT,23421, ,0,3
MORTGAGE,105000,debt_consolidation,1,16
RENT,,debt_consolidation,,17
RENT,18000, ,0,4
 ,32000,"",1,11
MORTGAGE,39000,,0,4
n/a,65450,debt_consolidation,0,14
RENT,72000,wedding,,4
RENT,40000,n/a,0,5
MORTGAGE,,major_purchase,,4
MORTGAGE,45292.8,"",0,
n/a,,"",3,14
MORTGAGE,1e+05,home_improvement,0,8
RENT,99996,debt_consolidation,0,13
,80000,credit_card,1,8
MORTGAGE,70000,debt_consolidation,0,8
"",58000,home_improvement,0,10
OWN,24500,debt_consolidation,0,7
MORTGAGE,1e+05,debt_consolidation,0,9
n/a,130000,major_purchase,1,8
MORTGAGE,65353, ,2,
,54996,major_purchase,,5
RENT,,major_purchase,2,3
n/a,78000,n/a,2,
MORTGAGE,,debt_consolidation,0,14
MORTGAGE,160000,debt_consolidation,0,
MORTGAGE,62000,debt_consolidation,1,
MORTGAGE,,"",2,2
RENT,30000,major_purchase,0,3
MORTGAGE,45000,home_improvement,0,
MORTGAGE,57000,small_business,0,
RENT,48000,major_purchase,1,7
OWN,91000,"",2,10
MORTGAGE,1250000,"",0,10
MORTGAGE,46000,debt_consolidation,0,
RENT,65000,major_purchase,0,8
n/a,,other,3,12
RENT,,n/a,0,9
MORTGAGE,,n/a,1,7
"",18000,credit_card,2,4
RENT,8400,vacation,3,5
RENT,36000,medical,2,4
RENT,40000,"",0,
RENT,38400, ,0,
MORTGAGE,60000,debt_consolidation,3,
MORTGAGE,55000,,2,10
RENT,65000,debt_consolidation,3,
MORTGAGE,80000,debt_consolidation,0,7
RENT,80000,debt_consolidation,0,4
OWN,72000,debt_consolidation,0,6
RENT,13200,major_purchase,1,
MORTGAGE,,debt_consolidation,0,5
RENT,73923,n/a,,15
RENT,54000,credit_card,0,6
MORTGAGE,85000,major_purchase,0,21
RENT,,small_business,,11
MORTGAGE,36000,small_business,0,8
MORTGAGE,130000,n/a,0,8
MORTGAGE,45000,small_business,0,6
RENT,75000,debt_consolidation,0,9
RENT,56000,n/a,0,7
RENT,28800,moving,0,2
MORTGAGE,,debt_consolidation,1,8
MORTGAGE,37000,credit_card,2,7
RENT,26004, ,2,7
MORTGAGE,50000,debt_consolidation,1,8
RENT,55000,debt_consolidation,1,13
 ,73000,major_purchase,0,10
MORTGAGE,82812,home_improvement,1,
n/a,150000,other,1,15
MORTGAGE,60000,major_purchase,1,12
MORTGAGE,95000,n/a,,11
MORTGAGE,93000,,1,11
,49200,car,,11
RENT,31428, ,1,8
 ,42000,debt_consolidation,0,7
 ,50004,debt_consolidation,0,6
n/a,139500,debt_consolidation,0,
RENT,,debt_consolidation,1,7
MORTGAGE,, ,0,
OWN,,home_improvement,0,14
MORTGAGE,83000,,0,11
MORTGAGE,109995,debt_consolidation,0,8
n/a,55000,debt_consolidation,,
MORTGAGE,,debt_consolidation,1,22
MORTGAGE,41664,car,1,9
MORTGAGE,105804,other,,5
RENT,,n/a,0,8
MORTGAGE,195200,debt_consolidation,5,
RENT,38004,other,1,7
OWN,45000,home_improvement,0,5
MORTGAGE,92000,n/a,0,8
"",13440,other,0,
MORTGAGE,75000,debt_consolidation,0,17
RENT,,wedding,2,
RENT,15000,other,1,13
,36000,,1,8
RENT,3e+05,debt_consolidation,2,
MORTGAGE,93000, ,3,
MORTGAGE,74000,major_purchase,,12
RENT,,other,2,
RENT,28956,debt_consolidation,2,11
"",73000,credit_card,0,13
RENT,50000,"",0,7
MORTGAGE,141000,,2,11
RENT,52800,,0,7
RENT,36500,moving,0,33
MORTGAGE,21600,moving,0,
MORTGAGE,84000,"",0,6
MORTGAGE,60780,other,,9
MORTGAGE,96000,car,,12
RENT,69600, ,0,9
,52000,wedding,0,7
MORTGAGE,59700,,1,13
RENT,26400,moving,0,
n/a,12000,"",,5
OWN,38400,other,0,7
RENT,33000, ,2,8
RENT,150000,n/a,0,8
RENT,35000,credit_card,0,12
"",,other,,
 ,120000,home_improvement,0,14
MORTGAGE,35000,home_improvement,,
RENT,,n/a,0,
n/a,60000,medical,0,7
MORTGAGE,,n/a,1,11
MORTGAGE,80000,,0,5
RENT,60000,,3,6
MORTGAGE,45000,debt_consolidation,1,10
"",41600,,0,
"",140000,n/a,0,8
MORTGAGE,,home_improvement,0,
n/a,109000,n/a,0,
MORTGAGE,85000,n/a,0,4
RENT,25000,credit_card,0,8
MORTGAGE,93408,n/a,1,15
RENT,33500,debt_consolidation,1,4
OWN,,"",2,14
RENT,37800, ,0,
MORTGAGE,,debt_consolidation,1,8
RENT,38000,n/a,0,6
MORTGAGE,70000,"",1,6
MORTGAGE,55000,major_purchase,2,
n/a,85000,debt_consolidation,1,
,93080,debt_consolidation,1,8
MORTGAGE,96000,"",0,11
MORTGAGE,80000,home_improvement,0,12
n/a,73000,debt_consolidation,0,9
RENT,,small_business,0,6
RENT,97440,debt_consolidation,1,11
 ,45000,n/a,0,7
MORTGAGE,80000,credit_card,0,
,,other,2,8
MORTGAGE,, ,0,
RENT,31800,debt_consolidation,0,18
RENT,48000,credit_card,0,10
RENT,41000,debt_consolidation,0,
RENT,,car,0,7
RENT,55000,small_business,0,8
RENT,60000,debt_consolidation,0,
 ,136886,debt_consolidation,2,9
MORTGAGE,65000,debt_consolidation,0,
MORTGAGE,78000,"",2,13
,49380,other,0,8
n/a,48000,,0,4
RENT,46800,debt_consolidation,3,8
RENT,30809,n/a,0,
MORTGAGE,,n/a,0,10
MORTGAGE,66996,n/a,1,15
OWN,48600,other,4,
MORTGAGE,3e+05,debt_consolidation,1,9
MORTGAGE,,major_purchase,0,9
RENT,45000,"",0,
n/a,145000,debt_consolidation,0,18
MORTGAGE,51000,,0,11
OWN,,other,0,3
OWN,, ,0,14
 ,60000,debt_consolidation,,
RENT,,other,0,6
RENT,35000,debt_consolidation,0,11
 ,60000,debt_consolidation,1,7
MORTGAGE,44000, ,2,10
MORTGAGE,54500,home_improvement,0,2
MORTGAGE,63996,n/a,3,6
RENT,50004, ,0,
RENT,44000, ,0,11
n/a,125000,debt_consolidation,0,13
MORTGAGE,53000, ,0,12
RENT,119000,n/a,0,
OWN,24000,n/a,0,
RENT,,other,3,16
MORTGAGE,,car,0,11
n/a,30000,major_purchase,0,7
MORTGAGE,,,3,
RENT,73000,wedding,0,10
OWN,75000,home_improvement,0,14
MORTGAGE,50000,debt_consolidation,1,15
"",165000,small_business,0,
MORTGAGE,1e+05,small_business,1,7
RENT,12000,medical,0,4
MORTGAGE,144000,debt_consolidation,0,16
MORTGAGE,,medical,,8
RENT,42000,other,2,8
MORTGAGE,61000,debt_consolidation,3,13
MORTGAGE,94000,debt_consolidation,,8
RENT,32000, ,1,5
"",30000,debt_consolidation,2,
MORTGAGE,62000,n/a,1,17
 ,,credit_card,0,7
MORTGAGE,65000,debt_consolidation,0,
,41496,car,1,8
 ,24000,car,,7
 ,27600,other,3,7
MORTGAGE,,n/a,2,15
RENT,59000,debt_consolidation,0,13
RENT,,n/a,0,6
RENT,21600,debt_consolidation,0,
MORTGAGE,45600,car,2,8
,,debt_consolidation,2,13
MORTGAGE,36000, ,3,17
"",48000,"",2,10
MORTGAGE,,debt_consolidation,1,8
MORTGAGE,,n/a,0,11
RENT,65000,debt_consolidation,1,6
RENT,42000,"",0,6
 ,30000,debt_consolidation,1,4
RENT,1e+05,credit_card,0,9
RENT,63600,"",,
RENT,75000,debt_consolidation,0,
MORTGAGE,48960, ,,33
RENT,,credit_card,0,16
RENT,,debt_consolidation,1,16
"",,,0,
RENT,17000,moving,2,12
RENT,60000,major_purchase,2,15
RENT,55000,debt_consolidation,0,5
RENT,,major_purchase,0,10
"",,car,0,
OWN,57600,home_improvement,0,10
MORTGAGE,70000,debt_consolidation,1,6
MORTGAGE,60000,home_improvement,0,7
RENT,45512,wedding,2,12
MORTGAGE,90000,debt_consolidation,2,9
RENT,39000, ,0,12
RENT,,debt_consolidation,0,4
"",57040.5,,1,7
RENT,81600,car,2,7
MORTGAGE,1e+05,other,0,
RENT,90000,debt_consolidation,0,19
MORTGAGE,80000,,0,9
MORTGAGE,50000,debt_consolidation,3,9
n/a,33000,car,2,
"",64500,car,0,4
MORTGAGE,1e+05,credit_card,0,
RENT,54000, ,1,7
RENT,41000,"",2,7
RENT,,"",0,3
"",,debt_consolidation,0,4
MORTGAGE,62000,,0,8
MORTGAGE,105211,debt_consolidation,3,22
MORTGAGE,69935,n/a,1,15
MORTGAGE,50400,debt_consolidation,1,
MORTGAGE,1e+05,debt_consolidation,1,9
 ,,,2,7
n/a,65000,"",0,11
n/a,43000,credit_card,0,
n/a,20000,car,0,
RENT,37000,debt_consolidation,0,12
MORTGAGE,80000,major_purchase,0,7
RENT,, ,1,5
"",89000, ,2,10
n/a,90000,debt_consolidation,2,
RENT,26000,home_improvement,,
MORTGAGE,112000, ,1,18
MORTGAGE,,debt_consolidation,0,8
MORTGAGE,,debt_consolidation,2,11
RENT,90000,debt_consolidation,0,12
OWN,27560,other,1,10
MORTGAGE,67900,debt_consolidation,2,
n/a,89000,other,1,
MORTGAGE,130000,debt_consolidation,,9
MORTGAGE,69600,small_business,0,8
OWN,38000,debt_consolidation,0,6
RENT,70000,small_business,1,12
RENT,,debt_consolidation,1,8
RENT,70000,,0,
RENT,85248,,0,
MORTGAGE,57000,debt_consolidation,0,12
RENT,,debt_consolidation,0,12
MORTGAGE,56000,debt_consolidation,0,
MORTGAGE,230000,debt_consolidation,0,18
MORTGAGE,51600,home_improvement,0,
RENT,20000,debt_consolidation,0,
"",61464,debt_consolidation,0,
MORTGAGE,88000,home_improvement,0,19
MORTGAGE,28800,car,0,
MORTGAGE,90000,debt_consolidation,1,11
MORTGAGE,73000,home_improvement,2,
MORTGAGE,25800,debt_consolidation,1,
MORTGAGE,62695,debt_consolidation,0,11
MORTGAGE,60000,major_purchase,0,4
n/a,102000,home_improvement,1,13
MORTGAGE,35256, ,0,
MORTGAGE,,home_improvement,0,12
MORTGAGE,24600, ,1,4
MORTGAGE,102000,debt_consolidation,,9
RENT,60000,n/a,3,
MORTGAGE,2e+05,credit_card,0,12
RENT,90000,wedding,,7
RENT,60000,debt_consolidation,0,6
n/a,60000,credit_card,2,
MORTGAGE,50400,major_purchase,0,7
RENT,45000,small_business,0,
n/a,50000,n/a,0,
RENT,30000,debt_consolidation,3,21
RENT,44400,debt_consolidation,0,7
MORTGAGE,99780,n/a,1,
n/a,,other,0,5
OWN,42000,debt_consolidation,0,5
MORTGAGE,40000,debt_consolidation,0,
,62000,debt_consolidation,1,6
,50000,debt_consolidation,2,10
n/a,54996,,0,
MORTGAGE,50000,other,0,9
MORTGAGE,47160, ,1,11
MORTGAGE,90525,home_improvement,1,10
,31000,debt_consolidation,0,15
RENT,33388, ,0,13
RENT,49000,,0,
RENT,73000,wedding,1,8
MORTGAGE,76800,car,0,
RENT,46000,debt_consolidation,3,24
 ,170000,small_business,0,13
OTHER,32000,debt_consolidation,0,
 ,90000,credit_card,0,9
MORTGAGE,175000,home_improvement,0,6
RENT,,major_purchase,0,
MORTGAGE,,credit_card,0,14
"",,moving,3,
n/a,,"",2,
OWN,,n/a,0,11
RENT,,debt_consolidation,0,7
MORTGAGE,42000,,0,12
OWN,,credit_card,0,15
RENT,19200,credit_card,0,9
n/a,65000,home_improvement,0,8
RENT,43008,other,0,4
RENT,,home_improvement,0,8
MORTGAGE,120000,home_improvement,0,11
MORTGAGE,159996,debt_consolidation,2,12
RENT,,n/a,0,8
 ,41500,n/a,0,10
"",25000, ,0,4
RENT,40000,n/a,0,2
MORTGAGE,,debt_consolidation,2,5
MORTGAGE,42000,major_purchase,1,7
MORTGAGE,,debt_consolidation,0,13
MORTGAGE,48000,"",1,
MORTGAGE,62500, ,2,12
MORTGAGE,71000,major_purchase,0,9
"",,debt_consolidation,1,7
RENT,68000,credit_card,0,19
MORTGAGE,108000,home_improvement,0,12
RENT,31504.27,debt_consolidation,0,
MORTGAGE,,debt_consolidation,1,7
MORTGAGE,60000,n/a,0,18
MORTGAGE,115000,,1,
 ,21600,other,0,10
RENT,88000,wedding,1,
RENT,83200,n/a,1,
RENT,,,0,19
MORTGAGE,83000,debt_consolidation,0,10
OWN,30000,car,0,5
RENT,60000,,0,10
RENT,36780,"",0,9
n/a,25000,debt_consolidation,0,7
MORTGAGE,,debt_consolidation,3,17
RENT,45000,major_purchase,2,7
RENT,25000, ,2,
MORTGAGE,24720,car,2,8
MORTGAGE,2e+05,n/a,0,8
RENT,,n/a,1,16
n/a,130000,home_improvement,1,12
MORTGAGE,51800,debt_consolidation,0,
MORTGAGE,110000,renewable_energy,3,8
RENT,39996,"",1,12
MORTGAGE,110000,debt_consolidation,1,8
RENT,72500,"",,6
MORTGAGE,,other,0,
RENT,17600,other,2,9
MORTGAGE,70000,credit_card,1,16
MORTGAGE,45000,other,1,13
 ,52000,home_improvement,0,6
MORTGAGE,95000,small_business,0,8
MORTGAGE,, ,1,
RENT,225000,credit_card,0,7
 ,60000,home_improvement,3,
n/a,105000,credit_card,1,10
MORTGAGE,97152,,1,13
MORTGAGE,55000,,1,
RENT,40000,debt_consolidation,,5
 ,,debt_consolidation,,10
MORTGAGE,49500,,2,13
RENT,54000,debt_consolidation,0,19
RENT,150000,debt_consolidation,2,7
RENT,,debt_consolidation,1,5
RENT,200004,other,1,12
MORTGAGE,50000,home_improvement,1,
n/a,36780,,2,8
RENT,65000,credit_card,0,
MORTGAGE,,small_business,3,6
RENT,60000,wedding,0,9
MORTGAGE,93000,debt_consolidation,1,14
,,"",0,5
 ,,debt_consolidation,3,4
OWN,69000,debt_consolidation,2,18
n/a,85000,debt_consolidation,2,14
RENT,,credit_card,,8
RENT,105000,small_business,1,10
MORTGAGE,65000,home_improvement,2,
RENT,50000,,0,7
RENT,21600,debt_consolidation,1,3
RENT,42100,credit_card,0,8
RENT,45000,credit_card,1,12
MORTGAGE,125000,debt_consolidation,2,10
OWN,110000,,,13
MORTGAGE,,"",2,
RENT,79000,,1,13
OWN,66000, ,3,5
"",50000,debt_consolidation,1,9
RENT,96772,major_purchase,2,
MORTGAGE,120000,debt_consolidation,0,9
RENT,,,1,
RENT,56880,n/a,0,9
MORTGAGE,57200,major_purchase,0,2
OWN,51996,debt_consolidation,0,
MORTGAGE,42000,debt_consolidation,0,6
n/a,87600, ,0,
MORTGAGE,43000,,1,9
RENT,45000,major_purchase,0,
MORTGAGE,,major_purchase,0,20
RENT,3e+05,debt_consolidation,0,11
RENT,120000,credit_card,0,
"",120000,major_purchase,0,9
n/a,34700,renewable_energy,1,5
 ,44250,,1,18
MORTGAGE,26000,n/a,0,
MORTGAGE,48000,,3,
MORTGAGE,70000,major_purchase,0,
RENT,57000,debt_consolidation,1,11
 ,14400, ,2,2
OWN,59004,debt_consolidation,0,
RENT,25000,debt_consolidation,0,
MORTGAGE,,"",2,9
RENT,72000,credit_card,1,10
MORTGAGE,70000,"",0,4
MORTGAGE,135000,credit_card,,10
MORTGAGE,120000,small_business,0,8
RENT,30000,debt_consolidation,1,9
RENT,41500,credit_card,0,16
RENT,29000,debt_consolidation,0,15
MORTGAGE,39000,n/a,0,6
RENT,23000,debt_consolidation,0,5
MORTGAGE,84000,debt_consolidation,0,13
n/a,34200,car,1,19
MORTGAGE,,debt_consolidation,0,
MORTGAGE,,n/a,0,
MORTGAGE,145000,debt_consolidation,2,
MORTGAGE,48000,debt_consolidation,1,
RENT,60000,,,13
OWN,38000,debt_consolidation,0,20
MORTGAGE,54000,,0,5
RENT,127500,other,2,7
RENT,46000,debt_consolidation,0,10
RENT,,debt_consolidation,1,4
MORTGAGE,104000,home_improvement,0,8
MORTGAGE,274992,,1,26
MORTGAGE,48200,n/a,1,
RENT,,"",0,4
MORTGAGE,52800,debt_consolidation,0,10
,44400, ,0,6
MORTGAGE,108000,credit_card,3,23
 ,57000,other,0,8
MORTGAGE,,home_improvement,3,12
RENT,65000,debt_consolidation,0,
RENT,51300, ,,11
MORTGAGE,70032,,0,
,64000,debt_consolidation,0,5
MORTGAGE,44000, ,1,8
OWN,48000,,0,6
RENT,40000,,0,8
MORTGAGE,92160,debt_consolidation,0,7
RENT,,debt_consolidation,0,12
MORTGAGE,3e+05,debt_consolidation,1,15
MORTGAGE,48000,"",1,16
RENT,52884, ,0,5
MORTGAGE,90888,debt_consolidation,1,12
MORTGAGE,,debt_consolidation,1,6
MORTGAGE,53913,debt_consolidation,1,18
MORTGAGE,36000,wedding,2,6
RENT,62880,debt_consolidation,0,4
MORTGAGE,65000,n/a,,11
"",54144,other,2,
MORTGAGE,110000,debt_consolidation,,11
,60000,n/a,0,13
 ,26000,debt_consolidation,0,5
RENT,65000,debt_consolidation,0,
MORTGAGE,63052,small_business,1,11
n/a,27600,n/a,0,4
RENT,90000,small_business,0,5
RENT,48000,moving,0,8
RENT,25000,major_purchase,0,
RENT,43000,,3,3
MORTGAGE,,home_improvement,2,
OWN,107000,credit_card,1,9
n/a,56300,debt_consolidation,1,
MORTGAGE,99996, ,1,10
OWN,,car,0,6
MORTGAGE,50000,home_improvement,2,
RENT,42000,,0,8
OWN,80000,debt_consolidation,0,16
MORTGAGE,140000,debt_consolidation,0,
MORTGAGE,65000,debt_consolidation,0,10
RENT,,other,0,
MORTGAGE,,home_improvement,1,8
RENT,68004,other,0,
RENT,65000,medical,3,13
MORTGAGE,95000,other,2,10
 ,60000,debt_consolidation,2,
"",,credit_card,0,9
OWN,110400,debt_consolidation,1,
RENT,13800,car,1,
MORTGAGE,72000,car,1,7
MORTGAGE,,"",,9
RENT,,vacation,2,3
MORTGAGE,93000,debt_consolidation,0,11
 ,,major_purchase,1,14
MORTGAGE,,other,0,8
MORTGAGE,,,0,9
 ,,debt_consolidation,1,14
MORTGAGE,45000,debt_consolidation,0,
RENT,,debt_consolidation,1,5
MORTGAGE,,other,1,
RENT,,wedding,2,9
MORTGAGE,144000,other,1,19
"",40000,wedding,2,
RENT,74400,n/a,1,6
 ,73000,home_improvement,,5
RENT,69096,debt_consolidation,1,24
 ,45000,debt_consolidation,0,7
MORTGAGE,110004,debt_consolidation,0,11
n/a,34884,wedding,0,12
MORTGAGE,80569,home_improvement,0,
MORTGAGE,,"",2,10
MORTGAGE,82116, ,,9
RENT,115000,debt_consolidation,5,3
OWN,33600,debt_consolidation,0,11
RENT,110000,debt_consolidation,0,14
MORTGAGE,140000, ,0,16
MORTGAGE,96000,debt_consolidation,,19
MORTGAGE,,debt_consolidation,0,
 ,50000,debt_consolidation,0,10
OWN,94500,,0,7
MORTGAGE,58852.56,credit_card,1,21
MORTGAGE,38400,debt_consolidation,5,8
MORTGAGE,,"",0,15
MORTGAGE,,,1,6
RENT,,,2,16
RENT,24000,debt_consolidation,0,3
RENT,9960,n/a,0,5
RENT,96000,n/a,0,8
RENT,,debt_consolidation,0,7
RENT,54996,other,1,17
RENT,45000,debt_consolidation,0,8
n/a,28000,debt_consolidation,,18
MORTGAGE,51600,small_business,4,
MORTGAGE,81000,n/a,1,15
 ,,,2,
,80000,debt_consolidation,,13
MORTGAGE,74758,debt_consolidation,,
RENT,15600,,1,5
MORTGAGE,42000,debt_consolidation,3,12
MORTGAGE,35000,debt_consolidation,,7
RENT,52000, ,2,7
RENT,125000,debt_consolidation,,
n/a,,credit_card,1,6
OWN,15600,,2,
MORTGAGE,54000,moving,0,
"",,,0,
n/a,62000,debt_consolidation,1,10
OWN,150000,n/a,,
MORTGAGE,,credit_card,0,6
MORTGAGE,,small_business,,3
RENT,170000,debt_consolidation,0,
,30696,home_improvement,2,8
n/a,,debt_consolidation,,13
n/a,79200,home_improvement,1,4
MORTGAGE,108000,other,0,9
MORTGAGE,80000,"",0,
MORTGAGE,,major_purchase,0,
n/a,51000,credit_card,0,14
RENT,71000, ,0,17
MORTGAGE,60000,debt_consolidation,2,21
MORTGAGE,150000,other,0,10
MORTGAGE,,home_improvement,1,4
RENT,32000,debt_consolidation,0,4
RENT,,car,0,6
n/a,85000,credit_card,0,8
RENT,53000,,2,5
 ,80730,credit_card,0,12
MORTGAGE,78000,home_improvement,2,
RENT,28800,debt_consolidation,0,3
RENT,45000,other,1,4
n/a,54400,debt_consolidation,0,15
RENT,360000,moving,0,
RENT,54000,debt_consolidation,0,18
RENT,36996,,0,3
MORTGAGE,85000,debt_consolidation,3,16
n/a,25000,home_improvement,1,9
n/a,34000,credit_card,0,9
MORTGAGE,65000, ,0,7
MORTGAGE,90000,debt_consolidation,1,11
RENT,24000,n/a,0,
 ,61200,home_improvement,0,
MORTGAGE,,major_purchase,0,5
