home_ownership,annual_inc,purpose,inq_last_6mths,open_acc
MORTGAGE,65000,vacation,0,11
RENT,40000,debt_consolidation,3,11
RENT,45000,debt_consolidation,3,13
MORTGAGE,46000,debt_consolidation,1,5
MORTGAGE,66996,other,1,21
RENT,80000,debt_consolidation,2,11
MORTGAGE,73000,debt_consolidation,0,10
MORTGAGE,62000,home_improvement,1,8
MORTGAGE,109000,debt_consolidation,1,11
RENT,38000,credit_card,0,4
RENT,40000,debt_consolidation,0,9
RENT,30000,debt_consolidation,0,9
MORTGAGE,42000,other,2,13
RENT,50000,debt_consolidation,1,4
MORTGAGE,37000,debt_consolidation,2,5
RENT,75000,debt_consolidation,0,9
MORTGAGE,34000,home_improvement,0,8
MORTGAGE,120000,home_improvement,2,21
RENT,100000,wedding,0,5
RENT,26000,debt_consolidation,2,6
RENT,18000,renewable_energy,2,4
MORTGAGE,75000,debt_consolidation,2,10
RENT,61200,credit_card,0,12
RENT,40000,other,2,9
RENT,35000,debt_consolidation,2,7
MORTGAGE,58000,debt_consolidation,1,10
MORTGAGE,204000,debt_consolidation,2,10
MORTGAGE,30000,debt_consolidation,1,8
OWN,60000,car,0,12
RENT,95000,wedding,0,5
RENT,48000,debt_consolidation,2,23
MORTGAGE,72000,small_business,3,13
RENT,75000,debt_consolidation,0,8
MORTGAGE,150000,wedding,0,6
RENT,40000,other,2,11
MORTGAGE,543000,home_improvement,1,23
RENT,72000,debt_consolidation,1,12
MORTGAGE,51600,major_purchase,0,3
RENT,35000,debt_consolidation,0,8
MORTGAGE,82248,house,1,11
RENT,75000,other,0,10
RENT,80000,major_purchase,0,6
MORTGAGE,50000,debt_consolidation,2,15
RENT,60156,other,0,11
MORTGAGE,220000,debt_consolidation,3,9
MORTGAGE,62000,small_business,4,8
MORTGAGE,66996,debt_consolidation,0,6
MORTGAGE,90000,debt_consolidation,0,7
MORTGAGE,46551,debt_consolidation,1,7
RENT,92000,major_purchase,0,4
MORTGAGE,9240,car,0,2
MORTGAGE,110000,moving,0,11
MORTGAGE,220000,debt_consolidation,2,12
RENT,42000,debt_consolidation,0,7
OWN,29553,major_purchase,0,11
MORTGAGE,135000,debt_consolidation,0,7
RENT,65000,debt_consolidation,2,9
MORTGAGE,35000,debt_consolidation,1,9
RENT,65000,wedding,0,8
RENT,62100,credit_card,1,8
MORTGAGE,83000,debt_consolidation,1,6
RENT,47000,moving,1,9
MORTGAGE,52000,debt_consolidation,0,6
RENT,55000,debt_consolidation,1,11
RENT,57000,small_business,0,10
MORTGAGE,147000,debt_consolidation,0,17
MORTGAGE,70000,credit_card,3,12
MORTGAGE,28000,debt_consolidation,0,6
MORTGAGE,115000,debt_consolidation,2,11
RENT,160000,debt_consolidation,0,19
RENT,30000,debt_consolidation,0,7
RENT,50000,debt_consolidation,0,17
MORTGAGE,75996,major_purchase,1,10
MORTGAGE,49272,debt_consolidation,3,9
RENT,74520,debt_consolidation,0,14
RENT,125000,debt_consolidation,1,10
MORTGAGE,120000,debt_consolidation,3,25
MORTGAGE,130000,debt_consolidation,1,11
MORTGAGE,80000,debt_consolidation,1,9
MORTGAGE,73000,home_improvement,0,10
RENT,72000,credit_card,3,17
RENT,60000,medical,2,10
MORTGAGE,95000,debt_consolidation,2,13
RENT,50000,major_purchase,0,4
RENT,115000,debt_consolidation,0,9
RENT,41000,debt_consolidation,1,9
RENT,78000,small_business,0,4
MORTGAGE,160000,home_improvement,3,21
RENT,24000,debt_consolidation,1,5
MORTGAGE,144000,major_purchase,2,18
RENT,18000,debt_consolidation,1,6
RENT,59520,debt_consolidation,0,11
RENT,68000,debt_consolidation,0,5
MORTGAGE,113000,debt_consolidation,0,6
OWN,40000,medical,0,7
RENT,55000,moving,1,12
OWN,53400,small_business,0,11
OWN,70000,major_purchase,0,7
MORTGAGE,53148,debt_consolidation,3,10
RENT,35000,wedding,1,8
MORTGAGE,72000,wedding,0,7
RENT,46000,debt_consolidation,0,12
MORTGAGE,34200,debt_consolidation,3,8
MORTGAGE,63000,debt_consolidation,0,5
OWN,80000,debt_consolidation,1,10
MORTGAGE,117500,debt_consolidation,0,8
OWN,120000,car,1,7
MORTGAGE,90000,debt_consolidation,0,11
MORTGAGE,70000,other,2,8
RENT,47000,credit_card,0,5
MORTGAGE,75000,home_improvement,0,8
RENT,36000,other,3,9
MORTGAGE,58500,debt_consolidation,2,8
RENT,52000,debt_consolidation,0,15
MORTGAGE,66000,debt_consolidation,1,16
MORTGAGE,124500,other,3,17
MORTGAGE,60000,credit_card,3,8
MORTGAGE,144000,major_purchase,0,6
MORTGAGE,102000,home_improvement,2,11
OWN,50000,credit_card,2,21
MORTGAGE,88712,credit_card,0,11
MORTGAGE,77000,home_improvement,1,9
RENT,121000,debt_consolidation,0,8
MORTGAGE,102500,debt_consolidation,0,9
RENT,52000,debt_consolidation,1,5
MORTGAGE,72000,other,0,10
MORTGAGE,78000,debt_consolidation,1,12
MORTGAGE,150000,medical,1,13
MORTGAGE,42000,credit_card,2,8
RENT,101877,debt_consolidation,0,13
MORTGAGE,111000,wedding,2,12
MORTGAGE,71000,debt_consolidation,0,11
RENT,24996,debt_consolidation,3,3
MORTGAGE,39000,debt_consolidation,2,9
MORTGAGE,71516,other,0,7
RENT,63000,credit_card,0,6
RENT,70000,debt_consolidation,1,8
OWN,40000,credit_card,1,10
MORTGAGE,136000,credit_card,1,9
MORTGAGE,48000,debt_consolidation,0,14
MORTGAGE,52000,credit_card,0,5
MORTGAGE,87547.44,small_business,1,9
MORTGAGE,165000,debt_consolidation,1,17
RENT,43200,debt_consolidation,0,5
RENT,41504.4,moving,2,3
MORTGAGE,71500,credit_card,0,5
RENT,75000,debt_consolidation,1,10
RENT,47700,debt_consolidation,1,7
RENT,62208,debt_consolidation,3,11
RENT,81000,debt_consolidation,0,15
OWN,80000,debt_consolidation,0,5
MORTGAGE,54000,debt_consolidation,1,4
MORTGAGE,50880,other,0,9
RENT,139500,debt_consolidation,0,14
RENT,20000,major_purchase,0,3
RENT,37824,debt_consolidation,0,4
OWN,60000,debt_consolidation,1,6
MORTGAGE,70000,other,0,10
OWN,130000,home_improvement,1,8
RENT,36000,credit_card,0,5
RENT,31550.07,debt_consolidation,1,5
RENT,53000,credit_card,2,13
RENT,52000,credit_card,0,6
OWN,75000,debt_consolidation,3,7
MORTGAGE,62000,wedding,0,10
MORTGAGE,85000,small_business,2,15
MORTGAGE,33600,credit_card,0,6
RENT,59000,credit_card,1,14
RENT,150000,debt_consolidation,2,11
MORTGAGE,108000,debt_consolidation,1,13
MORTGAGE,95000,home_improvement,3,9
MORTGAGE,77000,debt_consolidation,0,7
MORTGAGE,50000,debt_consolidation,0,7
RENT,39359,moving,1,10
OWN,26496,debt_consolidation,0,9
RENT,75000,other,0,11
OWN,66000,debt_consolidation,0,12
MORTGAGE,42996,home_improvement,1,10
RENT,39996,debt_consolidation,0,5
RENT,24000,debt_consolidation,0,8
MORTGAGE,480000,home_improvement,1,17
RENT,64200,debt_consolidation,0,7
RENT,86400,wedding,0,6
RENT,20688,debt_consolidation,0,5
RENT,86400,car,3,10
OWN,55000,other,1,15
RENT,45500,debt_consolidation,0,11
RENT,22800,car,3,7
OWN,67000,debt_consolidation,1,8
MORTGAGE,135000,home_improvement,1,10
OWN,47820,debt_consolidation,0,15
MORTGAGE,45000,other,0,6
MORTGAGE,122880,debt_consolidation,0,16
RENT,90000,debt_consolidation,0,3
MORTGAGE,60000,other,1,15
MORTGAGE,57000,home_improvement,2,7
MORTGAGE,65000,major_purchase,1,7
MORTGAGE,63177,debt_consolidation,1,19
MORTGAGE,47000,debt_consolidation,0,12
MORTGAGE,38450,debt_consolidation,0,11
MORTGAGE,48000,home_improvement,2,10
RENT,80000,debt_consolidation,0,9
RENT,12000,debt_consolidation,0,3
MORTGAGE,135000,debt_consolidation,0,10
MORTGAGE,54000,debt_consolidation,3,7
MORTGAGE,150000,credit_card,1,10
MORTGAGE,120000,home_improvement,1,14
MORTGAGE,138600,debt_consolidation,2,21
MORTGAGE,60000,wedding,0,14
MORTGAGE,94342,debt_consolidation,0,6
MORTGAGE,63000,credit_card,1,11
MORTGAGE,250000,debt_consolidation,0,13
MORTGAGE,127000,debt_consolidation,1,10
RENT,34800,debt_consolidation,0,3
MORTGAGE,42000,debt_consolidation,0,11
MORTGAGE,53800,debt_consolidation,1,8
MORTGAGE,120000,debt_consolidation,2,11
OWN,48000,debt_consolidation,0,8
RENT,27800,credit_card,0,9
MORTGAGE,70000,debt_consolidation,2,26
RENT,39000,other,3,4
MORTGAGE,135000,debt_consolidation,1,13
RENT,24000,debt_consolidation,0,8
RENT,65000,major_purchase,1,8
RENT,76000,debt_consolidation,1,10
MORTGAGE,76000,debt_consolidation,2,8
RENT,51000,other,1,13
RENT,87000,other,1,2
MORTGAGE,70000,vacation,1,3
RENT,94404,debt_consolidation,2,8
MORTGAGE,202000,home_improvement,2,10
RENT,60000,debt_consolidation,2,11
RENT,46000,car,0,9
MORTGAGE,116000,debt_consolidation,0,7
RENT,35832,other,1,17
RENT,59000,credit_card,0,10
RENT,67300,debt_consolidation,1,9
MORTGAGE,85000,debt_consolidation,0,12
RENT,62900,debt_consolidation,0,12
RENT,32000,debt_consolidation,0,12
MORTGAGE,48000,credit_card,2,14
RENT,145000,credit_card,0,5
RENT,45000,small_business,0,3
RENT,42996,other,0,6
RENT,42870,credit_card,0,7
RENT,90000,debt_consolidation,1,14
MORTGAGE,55000,credit_card,0,23
RENT,101877,debt_consolidation,0,13
MORTGAGE,60000,debt_consolidation,1,10
MORTGAGE,52000,debt_consolidation,0,8
RENT,50004,debt_consolidation,1,8
RENT,36000,other,1,6
MORTGAGE,62500,debt_consolidation,1,12
RENT,60000,debt_consolidation,1,5
RENT,70000,credit_card,1,9
MORTGAGE,119238,debt_consolidation,0,10
MORTGAGE,120000,debt_consolidation,2,7
MORTGAGE,37500,debt_consolidation,1,11
MORTGAGE,40000,major_purchase,2,9
MORTGAGE,52302,debt_consolidation,0,14
RENT,24000,debt_consolidation,3,18
RENT,65000,credit_card,2,8
RENT,24000,debt_consolidation,0,6
MORTGAGE,72000,debt_consolidation,0,9
MORTGAGE,95000,debt_consolidation,0,7
RENT,18996,other,0,6
MORTGAGE,130000,moving,1,8
RENT,25000,debt_consolidation,0,5
MORTGAGE,65304,other,0,7
MORTGAGE,70000,credit_card,1,18
MORTGAGE,48000,medical,1,6
RENT,80400,debt_consolidation,1,8
MORTGAGE,40800,debt_consolidation,0,11
MORTGAGE,110328,other,2,11
RENT,72000,debt_consolidation,2,21
RENT,66000,debt_consolidation,0,9
MORTGAGE,63000,home_improvement,0,10
RENT,54000,debt_consolidation,1,5
MORTGAGE,39960,debt_consolidation,2,8
RENT,45000,moving,1,12
MORTGAGE,56000,wedding,1,10
MORTGAGE,51200,renewable_energy,1,7
RENT,125000,debt_consolidation,2,10
MORTGAGE,72600,car,0,9
RENT,65500,debt_consolidation,0,7
MORTGAGE,96000,car,1,7
MORTGAGE,60000,credit_card,3,9
MORTGAGE,105000,home_improvement,1,7
MORTGAGE,60000,debt_consolidation,1,10
MORTGAGE,53000,debt_consolidation,0,9
RENT,57600,debt_consolidation,3,11
RENT,40000,credit_card,0,3
RENT,72000,other,0,3
OWN,77000,debt_consolidation,1,9
MORTGAGE,80000,debt_consolidation,1,17
MORTGAGE,52000,debt_consolidation,0,8
RENT,90000,debt_consolidation,0,16
MORTGAGE,152000,debt_consolidation,0,7
MORTGAGE,62000,home_improvement,2,6
MORTGAGE,80000,other,2,12
RENT,58240,debt_consolidation,0,3
MORTGAGE,70000,home_improvement,1,9
RENT,99000,debt_consolidation,0,5
OWN,95000,small_business,2,12
RENT,26748,debt_consolidation,1,6
MORTGAGE,67422,debt_consolidation,0,8
MORTGAGE,34560,debt_consolidation,1,5
RENT,43200,debt_consolidation,1,6
MORTGAGE,74000,debt_consolidation,2,11
MORTGAGE,45600,debt_consolidation,1,9
MORTGAGE,90000,wedding,1,12
RENT,65000,credit_card,0,16
RENT,50606,other,0,6
RENT,31400,car,1,7
MORTGAGE,105000,debt_consolidation,0,15
RENT,43200,home_improvement,1,8
MORTGAGE,85356,other,2,3
MORTGAGE,84000,debt_consolidation,2,15
MORTGAGE,87000,home_improvement,3,6
MORTGAGE,54000,credit_card,1,11
RENT,65088,debt_consolidation,0,15
RENT,52000,other,2,2
MORTGAGE,67000,credit_card,0,6
RENT,26400,small_business,0,9
MORTGAGE,168000,credit_card,0,9
RENT,82000,debt_consolidation,1,18
OWN,80000,debt_consolidation,2,15
MORTGAGE,117000,home_improvement,0,16
OWN,72000,credit_card,2,17
RENT,29004,debt_consolidation,1,4
RENT,23421,debt_consolidation,0,3
MORTGAGE,105000,debt_consolidation,1,16
RENT,48409.6,debt_consolidation,2,17
RENT,18000,car,0,4
OWN,32000,debt_consolidation,1,11
MORTGAGE,39000,wedding,0,4
RENT,65450,debt_consolidation,0,14
RENT,72000,wedding,3,4
RENT,40000,debt_consolidation,0,5
MORTGAGE,47300,major_purchase,2,4
MORTGAGE,45292.8,major_purchase,0,8
MORTGAGE,75000,debt_consolidation,3,14
MORTGAGE,100000,home_improvement,0,8
RENT,99996,debt_consolidation,0,13
RENT,80000,credit_card,1,8
MORTGAGE,70000,debt_consolidation,0,8
MORTGAGE,58000,home_improvement,0,10
OWN,24500,debt_consolidation,0,7
MORTGAGE,100000,debt_consolidation,0,9
MORTGAGE,130000,major_purchase,1,8
MORTGAGE,65353,debt_consolidation,2,16
RENT,54996,major_purchase,0,5
RENT,26400,major_purchase,2,3
MORTGAGE,78000,debt_consolidation,2,10
MORTGAGE,69000,debt_consolidation,0,14
MORTGAGE,160000,debt_consolidation,0,23
MORTGAGE,62000,debt_consolidation,1,8
MORTGAGE,32160,small_business,2,2
RENT,30000,major_purchase,0,3
MORTGAGE,45000,home_improvement,0,7
MORTGAGE,57000,small_business,0,9
RENT,48000,major_purchase,1,7
OWN,91000,major_purchase,2,10
MORTGAGE,1250000,debt_consolidation,0,10
MORTGAGE,46000,debt_consolidation,0,6
RENT,65000,major_purchase,0,8
OWN,78000,other,3,12
RENT,30000,small_business,0,9
MORTGAGE,53000,home_improvement,1,7
RENT,18000,credit_card,2,4
RENT,8400,vacation,3,5
RENT,36000,medical,2,4
RENT,40000,other,0,6
RENT,38400,debt_consolidation,0,5
MORTGAGE,60000,debt_consolidation,3,14
MORTGAGE,55000,debt_consolidation,2,10
RENT,65000,debt_consolidation,3,5
MORTGAGE,80000,debt_consolidation,0,7
RENT,80000,debt_consolidation,0,4
OWN,72000,debt_consolidation,0,6
RENT,13200,major_purchase,1,2
MORTGAGE,62000,debt_consolidation,0,5
RENT,73923,credit_card,3,15
RENT,54000,credit_card,0,6
MORTGAGE,85000,major_purchase,0,21
RENT,66000,small_business,1,11
MORTGAGE,36000,small_business,0,8
MORTGAGE,130000,debt_consolidation,0,8
MORTGAGE,45000,small_business,0,6
RENT,75000,debt_consolidation,0,9
RENT,56000,debt_consolidation,0,7
RENT,28800,moving,0,2
MORTGAGE,64000,debt_consolidation,1,8
MORTGAGE,37000,credit_card,2,7
RENT,26004,other,2,7
MORTGAGE,50000,debt_consolidation,1,8
RENT,55000,debt_consolidation,1,13
MORTGAGE,73000,major_purchase,0,10
MORTGAGE,82812,home_improvement,1,10
MORTGAGE,150000,other,1,15
MORTGAGE,60000,major_purchase,1,12
MORTGAGE,95000,home_improvement,1,11
MORTGAGE,93000,home_improvement,1,11
RENT,49200,car,1,11
RENT,31428,debt_consolidation,1,8
RENT,42000,debt_consolidation,0,7
MORTGAGE,50004,debt_consolidation,0,6
MORTGAGE,139500,debt_consolidation,0,10
RENT,24000,debt_consolidation,1,7
MORTGAGE,70000,credit_card,0,4
OWN,39120,home_improvement,0,14
MORTGAGE,83000,debt_consolidation,0,11
MORTGAGE,109995,debt_consolidation,0,8
RENT,55000,debt_consolidation,0,15
MORTGAGE,21600,debt_consolidation,1,22
MORTGAGE,41664,car,1,9
MORTGAGE,105804,other,0,5
RENT,140000,debt_consolidation,0,8
MORTGAGE,195200,debt_consolidation,5,11
RENT,38004,other,1,7
OWN,45000,home_improvement,0,5
MORTGAGE,92000,debt_consolidation,0,8
RENT,13440,other,0,4
MORTGAGE,75000,debt_consolidation,0,17
RENT,80000,wedding,2,5
RENT,15000,other,1,13
MORTGAGE,36000,other,1,8
RENT,300000,debt_consolidation,2,10
MORTGAGE,93000,credit_card,3,11
MORTGAGE,74000,major_purchase,0,12
RENT,95000,other,2,5
RENT,28956,debt_consolidation,2,11
MORTGAGE,73000,credit_card,0,13
RENT,50000,medical,0,7
MORTGAGE,141000,car,2,11
RENT,52800,credit_card,0,7
RENT,36500,moving,0,33
MORTGAGE,21600,moving,0,7
MORTGAGE,84000,medical,0,6
MORTGAGE,60780,other,3,9
MORTGAGE,96000,car,0,12
RENT,69600,debt_consolidation,0,9
RENT,52000,wedding,0,7
MORTGAGE,59700,wedding,1,13
RENT,26400,moving,0,3
RENT,12000,debt_consolidation,1,5
OWN,38400,other,0,7
RENT,33000,debt_consolidation,2,8
RENT,150000,debt_consolidation,0,8
RENT,35000,credit_card,0,12
MORTGAGE,60000,other,0,11
MORTGAGE,120000,home_improvement,0,14
MORTGAGE,35000,home_improvement,0,9
RENT,76000,debt_consolidation,0,6
MORTGAGE,60000,medical,0,7
MORTGAGE,45000,debt_consolidation,1,11
MORTGAGE,80000,other,0,5
RENT,60000,debt_consolidation,3,6
MORTGAGE,45000,debt_consolidation,1,10
MORTGAGE,41600,debt_consolidation,0,8
RENT,140000,credit_card,0,8
MORTGAGE,83200,home_improvement,0,16
MORTGAGE,109000,debt_consolidation,0,7
MORTGAGE,85000,credit_card,0,4
RENT,25000,credit_card,0,8
MORTGAGE,93408,car,1,15
RENT,33500,debt_consolidation,1,4
OWN,50000,renewable_energy,2,14
RENT,37800,debt_consolidation,0,10
MORTGAGE,84000,debt_consolidation,1,8
RENT,38000,credit_card,0,6
MORTGAGE,70000,small_business,1,6
MORTGAGE,55000,major_purchase,2,11
RENT,85000,debt_consolidation,1,4
MORTGAGE,93080,debt_consolidation,1,8
MORTGAGE,96000,debt_consolidation,0,11
MORTGAGE,80000,home_improvement,0,12
MORTGAGE,73000,debt_consolidation,0,9
RENT,40000,small_business,0,6
RENT,97440,debt_consolidation,1,11
MORTGAGE,45000,home_improvement,0,7
MORTGAGE,80000,credit_card,0,10
RENT,52416,other,2,8
MORTGAGE,35000,home_improvement,0,7
RENT,31800,debt_consolidation,0,18
RENT,48000,credit_card,0,10
RENT,41000,debt_consolidation,0,6
RENT,62467,car,0,7
RENT,55000,small_business,0,8
RENT,60000,debt_consolidation,0,5
MORTGAGE,136886,debt_consolidation,2,9
MORTGAGE,65000,debt_consolidation,0,13
MORTGAGE,78000,car,2,13
RENT,49380,other,0,8
RENT,48000,debt_consolidation,0,4
RENT,46800,debt_consolidation,3,8
RENT,30809,debt_consolidation,0,9
MORTGAGE,95000,home_improvement,0,10
MORTGAGE,66996,debt_consolidation,1,15
OWN,48600,other,4,12
MORTGAGE,300000,debt_consolidation,1,9
MORTGAGE,94700,major_purchase,0,9
RENT,45000,debt_consolidation,0,5
MORTGAGE,145000,debt_consolidation,0,18
MORTGAGE,51000,other,0,11
OWN,17652,other,0,3
OWN,29112,debt_consolidation,0,14
OWN,60000,debt_consolidation,0,20
RENT,55000,other,0,6
RENT,35000,debt_consolidation,0,11
RENT,60000,debt_consolidation,1,7
MORTGAGE,44000,debt_consolidation,2,10
MORTGAGE,54500,home_improvement,0,2
MORTGAGE,63996,home_improvement,3,6
RENT,50004,major_purchase,0,6
RENT,44000,debt_consolidation,0,11
MORTGAGE,125000,debt_consolidation,0,13
MORTGAGE,53000,debt_consolidation,0,12
RENT,119000,credit_card,0,4
OWN,24000,medical,0,3
RENT,50000,other,3,16
MORTGAGE,172000,car,0,11
RENT,30000,major_purchase,0,7
MORTGAGE,70000,major_purchase,3,11
RENT,73000,wedding,0,10
OWN,75000,home_improvement,0,14
MORTGAGE,50000,debt_consolidation,1,15
MORTGAGE,165000,small_business,0,17
MORTGAGE,100000,small_business,1,7
RENT,12000,medical,0,4
MORTGAGE,144000,debt_consolidation,0,16
MORTGAGE,75000,medical,2,8
RENT,42000,other,2,8
MORTGAGE,61000,debt_consolidation,3,13
MORTGAGE,94000,debt_consolidation,1,8
RENT,32000,debt_consolidation,1,5
MORTGAGE,30000,debt_consolidation,2,4
MORTGAGE,62000,debt_consolidation,1,17
MORTGAGE,47110,credit_card,0,7
MORTGAGE,65000,debt_consolidation,0,11
OWN,41496,car,1,8
RENT,24000,car,3,7
MORTGAGE,27600,other,3,7
MORTGAGE,48500,debt_consolidation,2,15
RENT,59000,debt_consolidation,0,13
RENT,60000,debt_consolidation,0,6
RENT,21600,debt_consolidation,0,5
MORTGAGE,45600,car,2,8
RENT,63000,debt_consolidation,2,13
MORTGAGE,36000,other,3,17
MORTGAGE,48000,debt_consolidation,2,10
MORTGAGE,115000,debt_consolidation,1,8
MORTGAGE,79750,debt_consolidation,0,11
RENT,65000,debt_consolidation,1,6
RENT,42000,credit_card,0,6
RENT,30000,debt_consolidation,1,4
RENT,100000,credit_card,0,9
RENT,63600,debt_consolidation,4,10
RENT,75000,debt_consolidation,0,9
MORTGAGE,48960,debt_consolidation,0,33
RENT,88000,credit_card,0,16
RENT,47000,debt_consolidation,1,16
MORTGAGE,45500,credit_card,0,16
RENT,17000,moving,2,12
RENT,60000,major_purchase,2,15
RENT,55000,debt_consolidation,0,5
RENT,36100,major_purchase,0,10
MORTGAGE,126000,car,0,25
OWN,57600,home_improvement,0,10
MORTGAGE,70000,debt_consolidation,1,6
MORTGAGE,60000,home_improvement,0,7
RENT,45512,wedding,2,12
MORTGAGE,90000,debt_consolidation,2,9
RENT,39000,car,0,12
RENT,35000,debt_consolidation,0,4
RENT,57040.5,wedding,1,7
RENT,81600,car,2,7
MORTGAGE,100000,other,0,13
RENT,90000,debt_consolidation,0,19
MORTGAGE,80000,debt_consolidation,0,9
MORTGAGE,50000,debt_consolidation,3,9
RENT,33000,car,2,7
MORTGAGE,64500,car,0,4
MORTGAGE,100000,credit_card,0,12
RENT,54000,small_business,1,7
RENT,41000,debt_consolidation,2,7
RENT,80000,other,0,3
MORTGAGE,52000,debt_consolidation,0,4
MORTGAGE,62000,moving,0,8
MORTGAGE,105211,debt_consolidation,3,22
MORTGAGE,69935,credit_card,1,15
MORTGAGE,50400,debt_consolidation,1,8
MORTGAGE,100000,debt_consolidation,1,9
RENT,35000,other,2,7
RENT,65000,credit_card,0,11
RENT,43000,credit_card,0,5
RENT,20000,car,0,4
RENT,37000,debt_consolidation,0,12
MORTGAGE,80000,major_purchase,0,7
RENT,18000,debt_consolidation,1,5
MORTGAGE,89000,credit_card,2,10
RENT,90000,debt_consolidation,2,12
RENT,26000,home_improvement,0,16
MORTGAGE,112000,moving,1,18
MORTGAGE,60500,debt_consolidation,0,8
MORTGAGE,80400,debt_consolidation,2,11
RENT,90000,debt_consolidation,0,12
OWN,27560,other,1,10
MORTGAGE,67900,debt_consolidation,2,17
RENT,89000,other,1,6
MORTGAGE,130000,debt_consolidation,0,9
MORTGAGE,69600,small_business,0,8
OWN,38000,debt_consolidation,0,6
RENT,70000,small_business,1,12
RENT,60000,debt_consolidation,1,8
RENT,70000,debt_consolidation,0,7
RENT,85248,debt_consolidation,0,8
MORTGAGE,57000,debt_consolidation,0,12
RENT,120000,debt_consolidation,0,12
MORTGAGE,56000,debt_consolidation,0,16
MORTGAGE,230000,debt_consolidation,0,18
MORTGAGE,51600,home_improvement,0,22
RENT,20000,debt_consolidation,0,3
MORTGAGE,61464,debt_consolidation,0,11
MORTGAGE,88000,home_improvement,0,19
MORTGAGE,28800,car,0,5
MORTGAGE,90000,debt_consolidation,1,11
MORTGAGE,73000,home_improvement,2,14
MORTGAGE,25800,debt_consolidation,1,5
MORTGAGE,62695,debt_consolidation,0,11
MORTGAGE,60000,major_purchase,0,4
MORTGAGE,102000,home_improvement,1,13
MORTGAGE,35256,home_improvement,0,11
MORTGAGE,93000,home_improvement,0,12
MORTGAGE,24600,car,1,4
MORTGAGE,102000,debt_consolidation,1,9
RENT,60000,debt_consolidation,3,11
MORTGAGE,200000,credit_card,0,12
RENT,90000,wedding,1,7
RENT,60000,debt_consolidation,0,6
RENT,60000,credit_card,2,17
MORTGAGE,50400,major_purchase,0,7
RENT,45000,small_business,0,4
MORTGAGE,50000,credit_card,0,7
RENT,30000,debt_consolidation,3,21
RENT,44400,debt_consolidation,0,7
MORTGAGE,99780,vacation,1,17
